7201.7866;0.1196;0.1270;0.2564;0.4667;0.4952
7217.5053;0.1123;0.1318;0.2539;0.4423;0.5192
7233.2057;0.1172;0.1318;0.2539;0.4615;0.5192
7248.8883;0.1123;0.1294;0.2564;0.4381;0.5048
7264.5532;0.1123;0.1318;0.2588;0.4340;0.5094
7280.2008;0.1074;0.1270;0.2612;0.4112;0.4860
7295.8314;0.1148;0.1294;0.2612;0.4393;0.4953
7311.4453;0.1123;0.1294;0.2661;0.4220;0.4862
7327.0428;0.1148;0.1343;0.2637;0.4352;0.5093
7342.6242;0.1099;0.1318;0.2661;0.4128;0.4954
7358.1898;0.1148;0.1343;0.2686;0.4273;0.5000
7373.7399;0.1148;0.1343;0.2686;0.4273;0.5000
7389.2747;0.1148;0.1416;0.2710;0.4234;0.5225
7404.7946;0.1123;0.1343;0.2759;0.4071;0.4867
7420.2998;0.1148;0.1392;0.2759;0.4159;0.5044
7435.7907;0.1074;0.1392;0.2783;0.3860;0.5000
7451.2674;0.1148;0.1416;0.2783;0.4123;0.5088
7466.7304;0.1123;0.1416;0.2832;0.3966;0.5000
7482.1797;0.1148;0.1416;0.2832;0.4052;0.5000
7497.6158;0.1123;0.1465;0.2881;0.3898;0.5085
7513.0389;0.1148;0.1465;0.2832;0.4052;0.5172
7528.4493;0.1099;0.1440;0.2930;0.3750;0.4917
7543.8471;0.1172;0.1489;0.2905;0.4034;0.5126
7559.2328;0.1148;0.1489;0.2954;0.3884;0.5041
7574.6064;0.1172;0.1489;0.2930;0.4000;0.5083
7589.9684;0.1148;0.1489;0.2954;0.3884;0.5041
7605.3189;0.1196;0.1538;0.2954;0.4050;0.5207
7620.6582;0.1148;0.1538;0.3052;0.3760;0.5040
7635.9865;0.1148;0.1538;0.3027;0.3790;0.5081
7651.3041;0.1099;0.1514;0.3027;0.3629;0.5000
7666.6112;0.1148;0.1563;0.3027;0.3790;0.5161
7681.9081;0.1099;0.1538;0.3052;0.3600;0.5040
7697.1949;0.1148;0.1563;0.3027;0.3790;0.5161
7712.4719;0.1099;0.1563;0.3076;0.3571;0.5079
7727.7393;0.1148;0.1538;0.3101;0.3701;0.4961
7742.9974;0.1123;0.1563;0.3052;0.3680;0.5120
7758.2464;0.1148;0.1587;0.3076;0.3730;0.5159
7773.4865;0.1099;0.1611;0.3125;0.3516;0.5156
7788.7178;0.1123;0.1563;0.3101;0.3622;0.5039
7803.9406;0.1099;0.1563;0.3149;0.3488;0.4961
7819.1552;0.1148;0.1563;0.3125;0.3672;0.5000
7834.3616;0.1099;0.1611;0.3149;0.3488;0.5116
7849.5601;0.1123;0.1587;0.3125;0.3594;0.5078
7864.7510;0.1074;0.1587;0.3149;0.3411;0.5039
7879.9343;0.1123;0.1587;0.3125;0.3594;0.5078
7895.1102;0.1050;0.1611;0.3149;0.3333;0.5116
7910.2791;0.1099;0.1563;0.3174;0.3462;0.4923
7925.4409;0.1050;0.1587;0.3149;0.3333;0.5039
7940.5960;0.1099;0.1587;0.3198;0.3435;0.4962
7955.7444;0.1050;0.1611;0.3198;0.3282;0.5038
7970.8863;0.1074;0.1611;0.3149;0.3411;0.5116
7986.0220;0.1050;0.1587;0.3272;0.3209;0.4851
8001.1515;0.1099;0.1587;0.3174;0.3462;0.5000
8016.2750;0.1050;0.1587;0.3247;0.3233;0.4887
8031.3927;0.1050;0.1587;0.3149;0.3333;0.5039
8046.5047;0.1025;0.1636;0.3247;0.3158;0.5038
8061.6112;0.1050;0.1563;0.3149;0.3333;0.4961
8076.7122;0.1001;0.1636;0.3247;0.3083;0.5038
8091.8081;0.1050;0.1611;0.3198;0.3282;0.5038
8106.8987;0.0977;0.1636;0.3198;0.3053;0.5115
8121.9844;0.0977;0.1587;0.3198;0.3053;0.4962
8137.0653;0.1025;0.1611;0.3247;0.3158;0.4962
8152.1413;0.1001;0.1611;0.3174;0.3154;0.5077
8167.2128;0.0952;0.1611;0.3247;0.2932;0.4962
8182.2797;0.0952;0.1563;0.3149;0.3023;0.4961
8197.3422;0.0952;0.1611;0.3247;0.2932;0.4962
